document_id,title,document_type,department,region,version,status,effective_date,expiry_date,path,sha256,trap_tag,confidentiality
NRG-POL-GOLD-0318,Merchandising Policy — Arizona #318,policy,Merchandising,Arizona,1.0,approved,2026-01-22,,raw/2026/policies/318-policy-arizona.md,b9d1ec5e9ad7c9a394d65c6efc6c723f9337fd4b83fb9d15b65d89d7e1dfab07,,internal
NRG-SOP-GOLD-0319,Marketing Procedure — Colorado #319,procedure,Marketing,Colorado,1.0,approved,2026-02-23,,raw/2026/procedures/319-procedure-colorado.md,95f9bed2cd2f33c55eb252013dd85c1f5bf276743b630c07c2c500a871fc276e,,internal
NRG-RPT-GOLD-0320,Store Operations Report — California #320,report,Store Operations,California,1.0,approved,2026-03-24,,raw/2026/reports/320-report-california.md,c1d94e0bd233ff96499c598fd8f66f8a4c84dea37da763e5b60fbaa4c513651c,,internal
NRG-RBK-GOLD-0321,Compliance Runbook — Texas #321,runbook,Compliance,Texas,1.0,approved,2026-04-25,,raw/2026/runbooks/321-runbook-texas.md,b3978539799dbd19468dd2633c3959b17816194757a42bd160478bcb46900018,,internal
NRG-MAN-GOLD-0322,Sales Manual — New York #322,manual,Sales,New York,1.0,approved,2026-05-26,,raw/2026/manuals/322-manual-new-york.md,95fed110adb9dbcb5773a20124dfc58d4d780ea38e434c8c1df5608e8f4950a5,,internal
NRG-ANN-GOLD-0323,Supply Chain Store Announcement — Florida #323,store_announcement,Supply Chain,Florida,1.0,approved,2026-06-27,,raw/2026/announcements/323-store_announcement-florida.md,57878f1ec21257c4ead4ebdf3aede1320a11883b17da98b20bca6b3129d824bc,,internal
NRG-POL-GOLD-0324,Procurement Policy — North Carolina #324,policy,Procurement,North Carolina,1.0,approved,2026-01-01,,raw/2026/policies/324-policy-north-carolina.md,a303b1f23afca417ddb2da5ab904fd802c76bc3a4c46156652755a07b7f9b287,,internal
NRG-SOP-GOLD-0325,Finance Procedure — Illinois #325,procedure,Finance,Illinois,1.0,approved,2026-02-02,,raw/2026/procedures/325-procedure-illinois.md,314d9551b764ee65933d2a1c6878c4c676c0e01eb7d07d5929cfce691ee80141,,internal
NRG-RPT-GOLD-0326,HR Report — Washington #326,report,HR,Washington,1.0,approved,2026-03-03,,raw/2026/reports/326-report-washington.md,e4dbc80e16097b40034012265f735bad8d7858ba4e3c1b62d21dc2ec57f00d61,,internal
NRG-RBK-GOLD-0327,Information Security Runbook — Georgia #327,runbook,Information Security,Georgia,1.0,approved,2026-04-04,,raw/2026/runbooks/327-runbook-georgia.md,6ace5a19b2791fbb03af0f30de152e248eea1bffd03a5a0bd182a26f0b265f22,,internal
NRG-MAN-GOLD-0328,Data Engineering Manual — Arizona #328,manual,Data Engineering,Arizona,1.0,approved,2026-05-05,,raw/2026/manuals/328-manual-arizona.md,0f846df41fa4ea2a8e8b937e6d48b02131b89c3b88a4964117c44e2449b24d4f,,internal
NRG-ANN-GOLD-0329,Cloud Operations Store Announcement — Colorado #329,store_announcement,Cloud Operations,Colorado,1.0,approved,2026-06-06,,raw/2026/announcements/329-store_announcement-colorado.md,32c8a9d05e49c36923caaa3685173aec2288d7407a1db75238ecf94c2f9af25f,,internal
NRG-POL-GOLD-0330,Customer Experience Policy — California #330,policy,Customer Experience,California,1.0,approved,2026-01-07,,raw/2026/policies/330-policy-california.md,843b97c519405fc1c97fda42588d167b25070a619bb32bd2462a17662bfa5ed0,,internal
NRG-SOP-GOLD-0331,Legal Procedure — Texas #331,procedure,Legal,Texas,1.0,approved,2026-02-08,,raw/2026/procedures/331-procedure-texas.md,678961b524175a6ba7a07944919cc8cef66e2af16558c8913f2d87a447cb13e0,,internal
NRG-RPT-GOLD-0332,Merchandising Report — New York #332,report,Merchandising,New York,1.0,approved,2026-03-09,,raw/2026/reports/332-report-new-york.md,16408a3416cd172cc0dcacb002fa249c1db9438836d747da9f6364e181669dc5,,internal
NRG-RBK-GOLD-0333,Marketing Runbook — Florida #333,runbook,Marketing,Florida,1.0,approved,2026-04-10,,raw/2026/runbooks/333-runbook-florida.md,525803feffd057e0ecdbad42582abd6a54db6aff65ba6845dd61b084e04c866c,,internal
NRG-MAN-GOLD-0334,Store Operations Manual — North Carolina #334,manual,Store Operations,North Carolina,1.0,approved,2026-05-11,,raw/2026/manuals/334-manual-north-carolina.md,9e8a8fd8c884607b213700c6f1e020927c0f05862c97b82f67e7802097c24a27,,internal
NRG-ANN-GOLD-0335,Compliance Store Announcement — Illinois #335,store_announcement,Compliance,Illinois,1.0,approved,2026-06-12,,raw/2026/announcements/335-store_announcement-illinois.md,dcdc86c16a6a1e46dace580f3b9b7cc89792d4029ca6216dcd592c7b5d336320,,internal
NRG-POL-GOLD-0336,Sales Policy — Washington #336,policy,Sales,Washington,1.0,approved,2026-01-13,,raw/2026/policies/336-policy-washington.md,b940778a74397ce3dec76dc81bce6dccc643ed872e64a834c8cf781368d4a8ee,,internal
NRG-SOP-GOLD-0337,Supply Chain Procedure — Georgia #337,procedure,Supply Chain,Georgia,1.0,approved,2026-02-14,,raw/2026/procedures/337-procedure-georgia.md,77df6d059b868847cf6bf432cc03f00e1bf5e3ef7fa6a7245d166fb326161f76,,internal
NRG-RPT-GOLD-0338,Procurement Report — Arizona #338,report,Procurement,Arizona,1.0,approved,2026-03-15,,raw/2026/reports/338-report-arizona.md,e3e357f98523a8d6580b6f8b833d95454491904095a30575e1d9d3c196ae7a9c,,internal
NRG-RBK-GOLD-0339,Finance Runbook — Colorado #339,runbook,Finance,Colorado,1.0,approved,2026-04-16,,raw/2026/runbooks/339-runbook-colorado.md,2ce678b3afbd6db18307c2308538e546dac552a1e1226d67c4d6f020a27e9cd2,,internal
NRG-MAN-GOLD-0340,HR Manual — California #340,manual,HR,California,1.0,approved,2026-05-17,,raw/2026/manuals/340-manual-california.md,0094dcffb1bf1ab977ef9efe5cfee7820d30816dc16a3ff353c54b8f9ee9e6b9,,internal
NRG-ANN-GOLD-0341,Information Security Store Announcement — Texas #341,store_announcement,Information Security,Texas,1.0,approved,2026-06-18,,raw/2026/announcements/341-store_announcement-texas.md,f2ebbfb7b5b5a2ba7ad483bff23b950fa4f638868fbe55f4828f879497b28007,,internal
NRG-POL-GOLD-0342,Data Engineering Policy — New York #342,policy,Data Engineering,New York,1.0,approved,2026-01-19,,raw/2026/policies/342-policy-new-york.md,d6991d2fa2ea38fbc29f8f6b92147662da15f54a33d55d775edc0ac9cd8c52c5,,internal
NRG-SOP-GOLD-0343,Cloud Operations Procedure — Florida #343,procedure,Cloud Operations,Florida,1.0,approved,2026-02-20,,raw/2026/procedures/343-procedure-florida.md,2eebf8a0e69d5e14de46688f64993f154b36dce7f5c87f73058bc80308c1ded2,,internal
NRG-RPT-GOLD-0344,Customer Experience Report — North Carolina #344,report,Customer Experience,North Carolina,1.0,approved,2026-03-21,,raw/2026/reports/344-report-north-carolina.md,eb257336692adb78048ce83d6075f248b49ba1d5a8f30dcb9be3aac597d8ed71,,internal
NRG-RBK-GOLD-0345,Legal Runbook — Illinois #345,runbook,Legal,Illinois,1.0,approved,2026-04-22,,raw/2026/runbooks/345-runbook-illinois.md,0e4072a8eec802550102370cf8423a3c043b02b920a697c9ef5b8cf27a841efc,,internal
NRG-MAN-GOLD-0346,Merchandising Manual — Washington #346,manual,Merchandising,Washington,1.0,approved,2026-05-23,,raw/2026/manuals/346-manual-washington.md,6b8cabd6660fd55bd94daa3d0b63a306cf98799210323f67451ecb4ee36671b0,,internal
NRG-ANN-GOLD-0347,Marketing Store Announcement — Georgia #347,store_announcement,Marketing,Georgia,1.0,approved,2026-06-24,,raw/2026/announcements/347-store_announcement-georgia.md,430672ffaf9b84b7419f32d9f0b05ca978b690e1fc61931bc74c519418fe70ea,,internal
NRG-POL-GOLD-0348,Store Operations Policy — Arizona #348,policy,Store Operations,Arizona,1.0,approved,2026-01-25,,raw/2026/policies/348-policy-arizona.md,5f46557e1fef27040823bc7800408b20d8160f2494d6b18ecfcdb802c77a6660,,internal
NRG-SOP-GOLD-0349,Compliance Procedure — Colorado #349,procedure,Compliance,Colorado,1.0,approved,2026-02-26,,raw/2026/procedures/349-procedure-colorado.md,80cc59201890c570a27abf45c3b69886288e8ff6e4d94720ff440a946ee2deeb,,internal
NRG-RPT-GOLD-0350,Sales Report — California #350,report,Sales,California,1.0,approved,2026-03-27,,raw/2026/reports/350-report-california.md,d95a30db7402331aa679777ca68a4a835deae724fbc1c02c73b0723bd89cc163,,internal
NRG-RBK-GOLD-0351,Supply Chain Runbook — Texas #351,runbook,Supply Chain,Texas,1.0,approved,2026-04-01,,raw/2026/runbooks/351-runbook-texas.md,8dd73c8420ca860ec23cfd8840c22911efa1278e9e81b090621643955dcbeeff,,internal
NRG-MAN-GOLD-0352,Procurement Manual — New York #352,manual,Procurement,New York,1.0,approved,2026-05-02,,raw/2026/manuals/352-manual-new-york.md,5fa0e4a86ff623b315c64344d44e5afa2b94ffbf26840f7134a7c277037018e3,,internal
NRG-ANN-GOLD-0353,Finance Store Announcement — Florida #353,store_announcement,Finance,Florida,1.0,approved,2026-06-03,,raw/2026/announcements/353-store_announcement-florida.md,df34e7238a404c29054323b4679351e2316cb3fa82631bd3353b444f864341b8,,internal
NRG-POL-GOLD-0354,HR Policy — North Carolina #354,policy,HR,North Carolina,1.0,approved,2026-01-04,,raw/2026/policies/354-policy-north-carolina.md,74574668092cc992d147ecc478000edc2c2c7c4bb22ec5a0f8312e9d391d8df0,,internal
NRG-SOP-GOLD-0355,Information Security Procedure — Illinois #355,procedure,Information Security,Illinois,1.0,approved,2026-02-05,,raw/2026/procedures/355-procedure-illinois.md,f5662f73742fd6793ed6d3c9a21c8c60c82dd82a27f08f424395f32dc928fa5b,,internal
NRG-RPT-GOLD-0356,Data Engineering Report — Washington #356,report,Data Engineering,Washington,1.0,approved,2026-03-06,,raw/2026/reports/356-report-washington.md,77907c2b5fc61bfa1b82595740025dcff5dbf31bf59ac34240c10f5a791388f2,,internal
NRG-RBK-GOLD-0357,Cloud Operations Runbook — Georgia #357,runbook,Cloud Operations,Georgia,1.0,approved,2026-04-07,,raw/2026/runbooks/357-runbook-georgia.md,10752d4abf82cc3ad95c5ed81b87eb010918ce40c9c07b1ea8a1c0a5ae3e2de4,,internal
NRG-MAN-GOLD-0358,Customer Experience Manual — Arizona #358,manual,Customer Experience,Arizona,1.0,approved,2026-05-08,,raw/2026/manuals/358-manual-arizona.md,7d14f5c2ef4854b6dc37a5c30b20c7cc80055327df654036abe31b5e96a9f528,,internal
NRG-ANN-GOLD-0359,Legal Store Announcement — Colorado #359,store_announcement,Legal,Colorado,1.0,approved,2026-06-09,,raw/2026/announcements/359-store_announcement-colorado.md,7ffa959696a1e0e3c3ffbef56f9000ea30a30b67e8113d7e7cf1f8b1afda3992,,internal
NRG-POL-GOLD-0360,Merchandising Policy — California #360,policy,Merchandising,California,1.0,approved,2026-01-10,,raw/2026/policies/360-policy-california.md,25dd775bfdea9eb0fa317c7e3c2a73ad9c86489736ea59a2c07266eeac170922,,internal
NRG-SOP-GOLD-0361,Marketing Procedure — Texas #361,procedure,Marketing,Texas,1.0,approved,2026-02-11,,raw/2026/procedures/361-procedure-texas.md,b62f6b7e888bb8878585b527797450232ab06b8f3023b3a8ba9e138afe5e261e,,internal
NRG-RPT-GOLD-0362,Store Operations Report — New York #362,report,Store Operations,New York,1.0,approved,2026-03-12,,raw/2026/reports/362-report-new-york.md,0ac12572c7917c9596b901f84889c81c01b5be95cd50e179577b94a666989fbc,,internal
NRG-RBK-GOLD-0363,Compliance Runbook — Florida #363,runbook,Compliance,Florida,1.0,approved,2026-04-13,,raw/2026/runbooks/363-runbook-florida.md,d1f0bfe09eaaf9fb113eba22b69bf3526b8b545611be635583af724bd43939b1,,internal
NRG-MAN-GOLD-0364,Sales Manual — North Carolina #364,manual,Sales,North Carolina,1.0,approved,2026-05-14,,raw/2026/manuals/364-manual-north-carolina.md,a5f792990f231e288ba442419daaf09e597613b7160d34b037adc092724c49e8,,internal
NRG-ANN-GOLD-0365,Supply Chain Store Announcement — Illinois #365,store_announcement,Supply Chain,Illinois,1.0,approved,2026-06-15,,raw/2026/announcements/365-store_announcement-illinois.md,10cd9bf5b492769f2c09737658f1a4371feb3629cd9cb26e5aeff86ca1d1c47d,,internal
NRG-POL-GOLD-0366,Procurement Policy — Washington #366,policy,Procurement,Washington,1.0,approved,2026-01-16,,raw/2026/policies/366-policy-washington.md,4292130506b7c33d875895c3b3f7d31220ff4d9a7b9281a5287340188cd3e39c,,internal
NRG-SOP-GOLD-0367,Finance Procedure — Georgia #367,procedure,Finance,Georgia,1.0,approved,2026-02-17,,raw/2026/procedures/367-procedure-georgia.md,983e181cf6933a5002f93265e5ad3bf376e43513cb56ace61a8cd65e6a8189e8,,internal
NRG-RPT-GOLD-0368,HR Report — Arizona #368,report,HR,Arizona,1.0,approved,2026-03-18,,raw/2026/reports/368-report-arizona.md,412118709538bd3004f1bd447cad567a74571f52e2f62311867347c3263ba910,,internal
NRG-RBK-GOLD-0369,Information Security Runbook — Colorado #369,runbook,Information Security,Colorado,1.0,approved,2026-04-19,,raw/2026/runbooks/369-runbook-colorado.md,34e5f781dd699a3fe06a27cd04deae3e2457f48ccfd6e6c2e9b2a4263a5dc655,,internal
NRG-MAN-GOLD-0370,Data Engineering Manual — California #370,manual,Data Engineering,California,1.0,approved,2026-05-20,,raw/2026/manuals/370-manual-california.md,5d39cb732bad0e70317bd91dd3b5992f6cbab5f67ff84d1eef43c7e90248ee10,,internal
NRG-ANN-GOLD-0371,Cloud Operations Store Announcement — Texas #371,store_announcement,Cloud Operations,Texas,1.0,approved,2026-06-21,,raw/2026/announcements/371-store_announcement-texas.md,846c6421e10f82110f4a0c1d867ded67e688e2b75e0fa46565b51855ffc834b3,,internal
NRG-POL-GOLD-0372,Customer Experience Policy — New York #372,policy,Customer Experience,New York,1.0,approved,2026-01-22,,raw/2026/policies/372-policy-new-york.md,f69b5f206bced4bab0a89d70aa944c34dddd0c1672bc0f1acb2ffa459ff36631,,internal
NRG-SOP-GOLD-0373,Legal Procedure — Florida #373,procedure,Legal,Florida,1.0,approved,2026-02-23,,raw/2026/procedures/373-procedure-florida.md,a754f3950fe7214fbb057eacccc11729785bbd498fcda895ec7283df5e8424d2,,internal
NRG-RPT-GOLD-0374,Merchandising Report — North Carolina #374,report,Merchandising,North Carolina,1.0,approved,2026-03-24,,raw/2026/reports/374-report-north-carolina.md,dc4c98018a6628d238ddbac5e731497479b9e92670d4a99a5a3012c4fdc06207,,internal
NRG-RBK-GOLD-0375,Marketing Runbook — Illinois #375,runbook,Marketing,Illinois,1.0,approved,2026-04-25,,raw/2026/runbooks/375-runbook-illinois.md,6f2da0b2490291045fd275a596ea136ee6f0e2ad34f1a6b325fbcae4d4c196c5,,internal
NRG-MAN-GOLD-0376,Store Operations Manual — Washington #376,manual,Store Operations,Washington,1.0,approved,2026-05-26,,raw/2026/manuals/376-manual-washington.md,9d06d9010caea064fb8e59d67f7edf0f338b6e7a099d5b12910f944405cd6f4f,,internal
NRG-ANN-GOLD-0377,Compliance Store Announcement — Georgia #377,store_announcement,Compliance,Georgia,1.0,approved,2026-06-27,,raw/2026/announcements/377-store_announcement-georgia.md,10be999489acf8d1a2dea7f5dc2274e6f17a169784fb2b2fb427add4a114bd8b,,internal
NRG-POL-GOLD-0378,Sales Policy — Arizona #378,policy,Sales,Arizona,1.0,approved,2026-01-01,,raw/2026/policies/378-policy-arizona.md,0f0e156ef73d3ca272296f207c3bd80ac0ccfda0f12e2c80f33b276a8fe21fdb,,internal
NRG-SOP-GOLD-0379,Supply Chain Procedure — Colorado #379,procedure,Supply Chain,Colorado,1.0,approved,2026-02-02,,raw/2026/procedures/379-procedure-colorado.md,96d9a5a721b55672b255107b2b1476eff37b6bb738031071d93cb73b5c57f8fa,,internal
NRG-RPT-GOLD-0380,Procurement Report — California #380,report,Procurement,California,1.0,approved,2026-03-03,,raw/2026/reports/380-report-california.md,5f52906c1dcf06fa61f0438ef58c21bfc7fafd5adaeb0fe24fa7cb49f3cd27c1,,internal
NRG-RBK-GOLD-0381,Finance Runbook — Texas #381,runbook,Finance,Texas,1.0,approved,2026-04-04,,raw/2026/runbooks/381-runbook-texas.md,046058b546c905ae84a90a85e1c30837c1746f95f91b0c5e5e1d1ffc6f3fc465,,internal
NRG-MAN-GOLD-0382,HR Manual — New York #382,manual,HR,New York,1.0,approved,2026-05-05,,raw/2026/manuals/382-manual-new-york.md,da49cda0b5cebda4020f959ea4ea44df23b01aa018468aca6c817bc05e02115c,,internal
NRG-ANN-GOLD-0383,Information Security Store Announcement — Florida #383,store_announcement,Information Security,Florida,1.0,approved,2026-06-06,,raw/2026/announcements/383-store_announcement-florida.md,f22aeeaa2ae5224b9f3a97df52b93be0b77419f681f18257816f96c2f6902b9a,,internal
NRG-POL-GOLD-0384,Data Engineering Policy — North Carolina #384,policy,Data Engineering,North Carolina,1.0,approved,2026-01-07,,raw/2026/policies/384-policy-north-carolina.md,20da9da58cdd62a481869a6cf1407a11417f3a69698071a568966147da6e3aa7,,internal
NRG-SOP-GOLD-0385,Cloud Operations Procedure — Illinois #385,procedure,Cloud Operations,Illinois,1.0,approved,2026-02-08,,raw/2026/procedures/385-procedure-illinois.md,64fb3126d086db371032c21dd6478e6617f12c026e4007e84e04ff4c00a150fc,,internal
NRG-RPT-GOLD-0386,Customer Experience Report — Washington #386,report,Customer Experience,Washington,1.0,approved,2026-03-09,,raw/2026/reports/386-report-washington.md,12e4dcac96d00caccc73cf410af71652544762b0b7acec6fbbea93d7267f0836,,internal
NRG-RBK-GOLD-0387,Legal Runbook — Georgia #387,runbook,Legal,Georgia,1.0,approved,2026-04-10,,raw/2026/runbooks/387-runbook-georgia.md,70ea1e26b3005ea8271bbfa30530ad6fa0ff12ca4ea9f6395838172f1c8b4e3c,,internal
NRG-MAN-GOLD-0388,Merchandising Manual — Arizona #388,manual,Merchandising,Arizona,1.0,approved,2026-05-11,,raw/2026/manuals/388-manual-arizona.md,b3afd8436054a05d8db473f0e4e4c5e369a772a9eba5f179981b128f9f7f8995,,internal
NRG-ANN-GOLD-0389,Marketing Store Announcement — Colorado #389,store_announcement,Marketing,Colorado,1.0,approved,2026-06-12,,raw/2026/announcements/389-store_announcement-colorado.md,178916b246a646adc38b3b4319d01b56762ec21a70d8c7a3d465a576ae813970,,internal
NRG-POL-GOLD-0390,Store Operations Policy — California #390,policy,Store Operations,California,1.0,approved,2026-01-13,,raw/2026/policies/390-policy-california.md,221cbae9b5c2ef1baa00c1425dbeae3e5fa0760c7dedbc622858ae79b419360c,,internal
NRG-SOP-GOLD-0391,Compliance Procedure — Texas #391,procedure,Compliance,Texas,1.0,approved,2026-02-14,,raw/2026/procedures/391-procedure-texas.md,d5c0d299a6a0a2b813c4de794a92552c8afbc1a245ee600b5a5a4ce8fc0d1e7c,,internal
NRG-RPT-GOLD-0392,Sales Report — New York #392,report,Sales,New York,1.0,approved,2026-03-15,,raw/2026/reports/392-report-new-york.md,be9b78a100b294130d2eb3d5e92ecec0d6c19ad44b93c945c3a7442b88271bcc,,internal
NRG-RBK-GOLD-0393,Supply Chain Runbook — Florida #393,runbook,Supply Chain,Florida,1.0,approved,2026-04-16,,raw/2026/runbooks/393-runbook-florida.md,9e0f3264715086910af1a476f9baebfc7104bdfa1c2b52963119e88c6b01e95d,,internal
NRG-MAN-GOLD-0394,Procurement Manual — North Carolina #394,manual,Procurement,North Carolina,1.0,approved,2026-05-17,,raw/2026/manuals/394-manual-north-carolina.md,716e29bd0e11aa36c13f35969aeaab3e188c96d1187382379f58b88a028b3930,,internal
NRG-ANN-GOLD-0395,Finance Store Announcement — Illinois #395,store_announcement,Finance,Illinois,1.0,approved,2026-06-18,,raw/2026/announcements/395-store_announcement-illinois.md,2bb38c8eff92f5b76eb93fe1c2e57178eb073f79f0bc0271fda1612d910fbbed,,internal
NRG-POL-GOLD-0396,HR Policy — Washington #396,policy,HR,Washington,1.0,approved,2026-01-19,,raw/2026/policies/396-policy-washington.md,51fa4030496c4b603cd83d05cd74d4d6591753522619c318478350e68a94490a,,internal
NRG-SOP-GOLD-0397,Information Security Procedure — Georgia #397,procedure,Information Security,Georgia,1.0,approved,2026-02-20,,raw/2026/procedures/397-procedure-georgia.md,443a7a77b2551c89f523acde67a71d21b527ae9321ea13480307c94df9c13fe3,,internal
NRG-RPT-GOLD-0398,Data Engineering Report — Arizona #398,report,Data Engineering,Arizona,1.0,approved,2026-03-21,,raw/2026/reports/398-report-arizona.md,e197080be27e214371f662d22e69040a4b6ca2dede4be8fbd79c2be19243f8cd,,internal
NRG-RBK-GOLD-0399,Cloud Operations Runbook — Colorado #399,runbook,Cloud Operations,Colorado,1.0,approved,2026-04-22,,raw/2026/runbooks/399-runbook-colorado.md,4546293efb93f0cfa0b11c2e9af18e6e6b1fa0cbe4f0c15b7ac020065a0d7dd4,,internal
NRG-MAN-GOLD-0400,Customer Experience Manual — California #400,manual,Customer Experience,California,1.0,approved,2026-05-23,,raw/2026/manuals/400-manual-california.md,60f180ddf0eb74d936ce7c41e4c48ac3170cb38eff3c2d1ee77b2bfbcfadea26,,internal
NRG-ANN-GOLD-0401,Legal Store Announcement — Texas #401,store_announcement,Legal,Texas,1.0,approved,2026-06-24,,raw/2026/announcements/401-store_announcement-texas.md,a249cae78c936a73f2eda841d65c2b10518c80b4e472e8038077a9889a3f551a,,internal
NRG-POL-GOLD-0402,Merchandising Policy — New York #402,policy,Merchandising,New York,1.0,approved,2026-01-25,,raw/2026/policies/402-policy-new-york.md,7e98a80d8816369e5715fee1beb92677d37c6b8a31cb33ef2ffb29eb6ec10ce2,,internal
NRG-SOP-GOLD-0403,Marketing Procedure — Florida #403,procedure,Marketing,Florida,1.0,approved,2026-02-26,,raw/2026/procedures/403-procedure-florida.md,7bddaf47ad9bc8c95c92aa5ce56de73bc18b1ddcaa4e314b6c35e072a65e6d68,,internal
NRG-RPT-GOLD-0404,Store Operations Report — North Carolina #404,report,Store Operations,North Carolina,1.0,approved,2026-03-27,,raw/2026/reports/404-report-north-carolina.md,22739d87c7196e785091fe87721e55817bd41bc9fd57192be2ca24c4f4b6ccba,,internal
NRG-RBK-GOLD-0405,Compliance Runbook — Illinois #405,runbook,Compliance,Illinois,1.0,approved,2026-04-01,,raw/2026/runbooks/405-runbook-illinois.md,d5a5a5f8ea1888fe85ab8871ce7ea6427d146b1f83c9ba472b5f8f02928ac95a,,internal
NRG-MAN-GOLD-0406,Sales Manual — Washington #406,manual,Sales,Washington,1.0,approved,2026-05-02,,raw/2026/manuals/406-manual-washington.md,27a718da4bfb8fc4b4570d85b1d2f62cd8101f6c525461a4966a93ed873b7db7,,internal
NRG-ANN-GOLD-0407,Supply Chain Store Announcement — Georgia #407,store_announcement,Supply Chain,Georgia,1.0,approved,2026-06-03,,raw/2026/announcements/407-store_announcement-georgia.md,47b36e4db13496b9e8bec4ee7f7e1cc89689fcfb70f9ef96e2eb596b7555a8a6,,internal
NRG-POL-GOLD-0408,Procurement Policy — Arizona #408,policy,Procurement,Arizona,1.0,approved,2026-01-04,,raw/2026/policies/408-policy-arizona.md,ada94537e44ea56a494f1ee891751a298e2e6e969e580e14e1cb79d85a943291,,internal
NRG-SOP-GOLD-0409,Finance Procedure — Colorado #409,procedure,Finance,Colorado,1.0,approved,2026-02-05,,raw/2026/procedures/409-procedure-colorado.md,6fea665a6f78795df4e17de2d690b6fdc3053d79f86643d7c189a6b21f3b2ccc,,internal
NRG-RPT-GOLD-0410,HR Report — California #410,report,HR,California,1.0,approved,2026-03-06,,raw/2026/reports/410-report-california.md,e5185c078bce4db92b0979808d71bded123b597a3b0e048e3414a8630e565e3c,,internal
NRG-RBK-GOLD-0411,Information Security Runbook — Texas #411,runbook,Information Security,Texas,1.0,approved,2026-04-07,,raw/2026/runbooks/411-runbook-texas.md,69b85493892f218e202cd04b29c6f3202398c860f39f96868c248bafa03a0bee,,internal
NRG-MAN-GOLD-0412,Data Engineering Manual — New York #412,manual,Data Engineering,New York,1.0,approved,2026-05-08,,raw/2026/manuals/412-manual-new-york.md,ff74ba296a76041d20e6de13f64856cb16edf9b42aa94ce690327ef69e31b089,,internal
NRG-ANN-GOLD-0413,Cloud Operations Store Announcement — Florida #413,store_announcement,Cloud Operations,Florida,1.0,approved,2026-06-09,,raw/2026/announcements/413-store_announcement-florida.md,a15ff05343014b48a21df8d704d1ca6d6c17321f5274a35eb1f7bde5f2700299,,internal
NRG-POL-GOLD-0414,Customer Experience Policy — North Carolina #414,policy,Customer Experience,North Carolina,1.0,approved,2026-01-10,,raw/2026/policies/414-policy-north-carolina.md,5f66c517106bc87163cee10c01628d194252bf14524eb3da4679e506d009e3ab,,internal
NRG-SOP-GOLD-0415,Legal Procedure — Illinois #415,procedure,Legal,Illinois,1.0,approved,2026-02-11,,raw/2026/procedures/415-procedure-illinois.md,6adee1c3af4cc2c6edefcb346d5dc85892069ce46181e61ccbc5aa39b74874d3,,internal
NRG-RPT-GOLD-0416,Merchandising Report — Washington #416,report,Merchandising,Washington,1.0,approved,2026-03-12,,raw/2026/reports/416-report-washington.md,257503b327e9f2d76969dad982c8a227c21ae434b3cfa397ee1cc17ced3c92d7,,internal
NRG-RBK-GOLD-0417,Marketing Runbook — Georgia #417,runbook,Marketing,Georgia,1.0,approved,2026-04-13,,raw/2026/runbooks/417-runbook-georgia.md,66b508f0fc130d36efe7ffc6f34a9d1def2d8ed14f8108e5778b0ab01edde8ab,,internal
NRG-MAN-GOLD-0418,Store Operations Manual — Arizona #418,manual,Store Operations,Arizona,1.0,approved,2026-05-14,,raw/2026/manuals/418-manual-arizona.md,69792da7f181bb396d09a7e315511c2fd78637fe51a30451f612ded2355bf0db,,internal
NRG-ANN-GOLD-0419,Compliance Store Announcement — Colorado #419,store_announcement,Compliance,Colorado,1.0,approved,2026-06-15,,raw/2026/announcements/419-store_announcement-colorado.md,bfb03646b21e2dd14d1cabb7c8493d1f6cde7ce091d8196529c4546a6cb38561,,internal
NRG-POL-GOLD-0420,Sales Policy — California #420,policy,Sales,California,1.0,approved,2026-01-16,,raw/2026/policies/420-policy-california.md,0ec3c746affa6d5e08b3069401bd7f403eb1c201fe0625edf330e743ab7c379c,,internal
NRG-SOP-GOLD-0421,Supply Chain Procedure — Texas #421,procedure,Supply Chain,Texas,1.0,approved,2026-02-17,,raw/2026/procedures/421-procedure-texas.md,c148357ef06c709b87b017457b183baae95546e5a95a96a1d30f1116668c9191,,internal
NRG-RPT-GOLD-0422,Procurement Report — New York #422,report,Procurement,New York,1.0,approved,2026-03-18,,raw/2026/reports/422-report-new-york.md,dd774f6636976f993c7ecd48ac6cc45a507ad63d3fd1feba582efd9ab82d0313,,internal
NRG-RBK-GOLD-0423,Finance Runbook — Florida #423,runbook,Finance,Florida,1.0,approved,2026-04-19,,raw/2026/runbooks/423-runbook-florida.md,0536a25e6e06353d262de4aac9d2fed296174d5bf0517850c91ef30eb559276e,,internal
NRG-MAN-GOLD-0424,HR Manual — North Carolina #424,manual,HR,North Carolina,1.0,approved,2026-05-20,,raw/2026/manuals/424-manual-north-carolina.md,b0e6f74902f7c84fea817b2df9fe2d014eea5c501fdcba9aad9c396079b26693,,internal
NRG-ANN-GOLD-0425,Information Security Store Announcement — Illinois #425,store_announcement,Information Security,Illinois,1.0,approved,2026-06-21,,raw/2026/announcements/425-store_announcement-illinois.md,c2fe655694c62ef05da01ee46b82e3592e12c11d13c7e2b9eb130154b2b3b056,,internal
NRG-POL-GOLD-0426,Data Engineering Policy — Washington #426,policy,Data Engineering,Washington,1.0,approved,2026-01-22,,raw/2026/policies/426-policy-washington.md,7fbd617e78417d146e090a0cab0abcdd3a75192bbf8a251e89d739a645769f6d,,internal
